PERIOD,cl_id,MCC,currency,TRDATETIME,amount,target_flag,target_sum,trx_category_mul,mday,ymonth,year,wday,is_weekend,mcc_group,amount_log,channel_type1,channel_type2,channel_type3,channel_type4,channel_type5,trx_BACK_TRX,trx_C2C_IN,trx_C2C_OUT,trx_CASH_ADV,trx_CAT,trx_DEPOSIT,trx_POS,trx_WD_ATM_OTHER,trx_WD_ATM_PARTNER,trx_WD_ATM_ROS
01/02/2017,7250,5411,810,2017-02-07 00:00:00,107.5,1,148942.36,-1,7,2,2017,1,False,17.0,4.686750172980514,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,7520,5411,810,2017-02-20 00:00:00,121.8,1,26915.05,-1,20,2,2017,0,False,17.0,4.810557015713042,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,5760,5912,810,2017-07-07 00:00:00,10.45,0,0.0,-1,7,7,2017,4,False,15.0,2.4379897300002487,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,3331,7832,810,2017-03-14 00:00:00,350.0,1,151101.11,-1,14,3,2017,1,False,14.0,5.860786223465865,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,6912,6011,810,2017-06-29 09:19:22,40000.0,0,0.0,-1,29,6,2017,3,False,11.0,10.596659732783579,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
01/03/2017,3864,5411,810,2017-03-16 00:00:00,307.58,1,94970.74,-1,16,3,2017,3,False,17.0,5.73198112901488,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,1736,5814,810,2017-07-02 00:00:00,846.0,1,166599.26,-1,2,7,2017,6,True,15.0,6.741700694652055,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,9325,5999,810,2017-02-13 22:19:59,300.0,1,119937.38,-1,13,2,2017,0,False,15.0,5.707110264748875,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,9969,5814,810,2017-07-23 00:00:00,160.0,1,12757.18,-1,23,7,2017,6,True,15.0,5.081404364984463,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,6970,5411,810,2017-09-07 00:00:00,697.0,0,0.0,-1,7,9,2017,3,False,17.0,6.548219102762372,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,1139,6011,810,2017-05-05 00:00:00,3000.0,1,123997.16,-1,5,5,2017,4,False,11.0,8.006700845440367,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
01/10/2016,5755,7997,810,2016-10-18 00:00:00,10.0,1,154765.3,-1,18,10,2016,1,False,14.0,2.3978952727983707,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,804,5814,810,2017-04-20 00:00:00,217.6,1,65844.69,-1,20,4,2017,3,False,15.0,5.387243575742438,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,452,5735,810,2017-04-17 00:00:00,379.0,1,47925.77,-1,17,4,2017,0,False,15.0,5.940171252720432,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,4977,5411,840,2017-07-11 00:00:00,24.52,0,0.0,-1,11,7,2017,1,False,17.0,3.239462458476589,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,8179,5814,810,2017-01-09 00:00:00,15.75,1,22123.0,-1,9,1,2017,0,False,15.0,2.8183982582710754,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2018,1473,6011,810,2018-01-25 14:13:01,32100.0,1,852196.94,-1,25,1,2018,3,False,11.0,10.376642461280849,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
01/03/2017,2179,6011,810,2017-03-05 00:00:00,400.0,1,33117.23,-1,5,3,2017,6,True,11.0,5.993961427306569,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
01/01/2018,2529,9311,810,2018-01-10 00:00:00,2606.0,1,116977.21,-1,10,1,2018,2,False,4.0,7.865955413933502,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,1054,4814,810,2017-09-08 12:58:39,300.0,1,66813.38,-1,8,9,2017,4,False,5.0,5.707110264748875,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
01/03/2017,9469,6011,810,2017-03-02 00:00:00,4500.0,0,0.0,-1,2,3,2017,3,False,11.0,8.412054873292933,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
01/07/2017,5084,5719,810,2017-07-24 00:00:00,18898.0,1,250027.6,-1,24,7,2017,0,False,15.0,9.846864289595038,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,9007,5411,810,2017-06-16 00:00:00,1712.3,0,0.0,-1,16,6,2017,4,False,17.0,7.446176614338927,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,5758,5411,810,2017-04-28 00:00:00,64.87,1,290292.06,-1,28,4,2017,4,False,17.0,4.187683102652602,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,8494,5411,810,2016-12-05 00:00:00,539.46,0,0.0,-1,5,12,2016,0,False,17.0,6.292420628790301,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,2498,5411,810,2017-05-07 00:00:00,1754.93,1,229959.71,-1,7,5,2017,6,True,17.0,7.470753910074758,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,2753,7523,810,2017-09-20 00:00:00,450.0,1,585108.82,-1,20,9,2017,2,False,3.0,6.111467339502679,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,6977,7832,810,2017-07-12 00:00:00,660.0,0,0.0,-1,12,7,2017,2,False,14.0,6.493753839851687,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/10/2017,1645,5999,810,2017-10-18 00:00:00,980.0,1,29161.21,-1,18,10,2017,2,False,15.0,6.8885724595653635,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,1324,5814,810,2017-08-24 00:00:00,343.0,1,159059.57,-1,24,8,2017,3,False,15.0,5.840641657373398,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/10/2017,2878,6011,810,2017-10-18 08:37:31,1250.0,0,0.0,1,18,10,2017,2,False,11.0,7.1316985104669115,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
01/08/2017,4872,6011,810,2017-08-22 14:54:56,50000.0,1,251695.74,1,22,8,2017,1,False,11.0,10.819798284210286,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
01/11/2016,7653,5411,810,2016-11-05 00:00:00,3087.0,1,3789.49,-1,5,11,2016,5,True,17.0,8.035278911144667,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,731,5411,810,2017-05-13 00:00:00,22171.98,1,304230.98,-1,13,5,2017,5,True,17.0,10.006629709454664,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,3842,5411,810,2017-07-27 00:00:00,485.0,0,0.0,-1,27,7,2017,3,False,17.0,6.186208623900494,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,6673,5722,810,2016-12-21 00:00:00,30391.0,0,0.0,-1,21,12,2016,2,False,15.0,10.321934694867462,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,4132,5814,810,2017-07-02 00:00:00,100.0,1,483983.17,-1,2,7,2017,6,True,15.0,4.61512051684126,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,5039,5812,810,2017-07-30 00:00:00,209.0,0,0.0,-1,30,7,2017,6,True,15.0,5.3471075307174685,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,3552,5999,810,2017-04-26 00:00:00,77.81,0,0.0,-1,26,4,2017,2,False,15.0,4.3670398923655585,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,2820,5499,810,2017-05-10 00:00:00,1470.0,1,198682.61,-1,10,5,2017,2,False,17.0,7.293697720601438,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,1237,5411,810,2017-07-17 00:00:00,1621.14,1,134561.97,-1,17,7,2017,0,False,17.0,7.391501544144177,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,3467,5411,810,2017-08-31 00:00:00,159.17,1,124670.64,-1,31,8,2017,3,False,17.0,5.076235751180205,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,273,5411,810,2017-08-23 00:00:00,1650.88,1,174770.58,-1,23,8,2017,2,False,17.0,7.409669312217385,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,7372,5950,810,2017-06-11 00:00:00,1906.0,1,103110.4,-1,11,6,2017,6,True,15.0,7.553286605600419,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,1768,5812,810,2017-01-21 00:00:00,150.0,1,525745.02,-1,21,1,2017,5,True,15.0,5.017279836814924,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,4421,7298,810,2017-04-13 00:00:00,8430.0,1,726930.62,-1,13,4,2017,3,False,7.0,9.039670667922676,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,4403,5411,810,2017-03-29 00:00:00,355.0,1,181040.62,-1,29,3,2017,2,False,17.0,5.87493073085203,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,88,5999,810,2017-05-04 00:00:00,34.0,1,70489.17,-1,4,5,2017,3,False,15.0,3.5553480614894135,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
01/05/2017,10168,5499,810,2017-05-28 00:00:00,33781.0,0,0.0,-1,28,5,2017,6,True,17.0,10.42768339524029,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,2422,5411,810,2017-05-20 00:00:00,556.0,1,375741.91,-1,20,5,2017,5,True,17.0,6.322565239927284,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,985,4121,810,2016-12-17 00:00:00,668.0,1,38936679.49,-1,17,12,2016,5,True,18.0,6.505784060128229,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,2793,5813,978,2017-05-18 00:00:00,20.0,1,379891.07,-1,18,5,2017,3,False,15.0,3.044522437723423,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,7452,6300,810,2017-09-13 00:00:00,10542.08,0,0.0,-1,13,9,2017,2,False,11.0,9.263224999521224,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,1129,5411,810,2017-06-28 00:00:00,752.0,1,120421.32,-1,28,6,2017,2,False,17.0,6.6240652277998935,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,3882,5261,810,2017-08-05 00:00:00,3342.0,1,157149.73,-1,5,8,2017,5,True,17.0,8.114623886420098,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,4656,5999,810,2017-08-26 20:13:06,427.9,1,6848.49,-1,26,8,2017,5,True,15.0,6.061223791522835,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,8305,5712,810,2017-03-30 00:00:00,16698.0,0,0.0,-1,30,3,2017,3,False,15.0,9.723104116372433,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,10207,5944,810,2017-08-01 00:00:00,2381.0,1,27856.23,-1,1,8,2017,1,False,15.0,7.775695749915245,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,4788,5411,810,2017-07-24 00:00:00,544.0,1,335425.92,-1,24,7,2017,0,False,17.0,6.300785794663244,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,9129,5499,810,2017-07-07 00:00:00,70.0,0,0.0,-1,7,7,2017,4,False,17.0,4.2626798770413155,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2017,4178,5411,810,2017-11-08 00:00:00,68.36,1,26371.73,-1,8,11,2017,2,False,17.0,4.239310332472287,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,8572,5814,810,2017-02-02 00:00:00,600.0,0,0.0,-1,2,2,2017,3,False,15.0,6.398594934535208,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,3844,5912,810,2017-03-07 00:00:00,856.0,1,123679.9,-1,7,3,2017,1,False,15.0,6.75343791859778,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,1481,5411,810,2017-08-04 00:00:00,484.0,1,122160.31,-1,4,8,2017,4,False,17.0,6.184148890937483,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,3064,5261,810,2017-05-29 00:00:00,429.0,1,177475.68,-1,29,5,2017,0,False,17.0,6.063785208687608,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/10/2017,1315,5814,810,2017-10-02 00:00:00,150.0,1,218023.96,-1,2,10,2017,0,False,15.0,5.017279836814924,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,1006,5812,810,2017-06-22 00:00:00,260.0,1,543647.18,-1,22,6,2017,3,False,15.0,5.564520407322694,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,2780,5411,810,2017-09-02 00:00:00,215.0,0,0.0,-1,2,9,2017,5,True,17.0,5.375278407684165,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,5078,6011,810,2017-09-27 18:48:29,135000.0,1,3655.0,1,27,9,2017,2,False,11.0,11.813037464800539,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
01/04/2017,3786,5411,810,2017-04-28 00:00:00,297.0,0,0.0,-1,28,4,2017,4,False,17.0,5.697093486505405,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,8571,5411,810,2017-07-19 00:00:00,50000.0,1,28063.57,-1,19,7,2017,2,False,17.0,10.819798284210286,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,789,7230,810,2017-08-24 00:00:00,1800.0,1,451377.25,-1,24,8,2017,3,False,7.0,7.496097345175956,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,4201,4789,810,2017-03-22 00:00:00,736.86,1,78857.46,-1,22,3,2017,2,False,18.0,6.603754104707773,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,6969,5411,810,2017-05-07 00:00:00,207.0,0,0.0,-1,7,5,2017,6,True,17.0,5.337538079701318,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,8352,6011,810,2016-11-15 09:30:49,10000.0,0,0.0,1,15,11,2016,1,False,11.0,9.210440366976517,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
01/06/2017,2726,5411,810,2017-06-29 00:00:00,80.0,1,190850.33,-1,29,6,2017,3,False,17.0,4.394449154672439,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,8305,5964,840,2017-03-29 00:00:00,5.51,0,0.0,-1,29,3,2017,2,False,12.0,1.873339456220478,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,5575,5691,810,2017-07-04 00:00:00,2712.0,1,241577.06,-1,4,7,2017,1,False,8.0,7.905810312658931,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,4659,5812,810,2017-07-03 00:00:00,380.0,1,294480.74,-1,3,7,2017,0,False,15.0,5.942799375126701,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,2647,5499,810,2017-02-28 00:00:00,212.0,1,40169.0,-1,28,2,2017,1,False,17.0,5.3612921657094255,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,7346,5411,810,2016-12-02 00:00:00,467.86,0,0.0,-1,2,12,2016,4,False,17.0,6.150304216421372,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,1413,5814,810,2017-03-24 00:00:00,70.0,1,153609.61,-1,24,3,2017,4,False,15.0,4.2626798770413155,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,5265,5511,810,2017-05-16 00:00:00,7400.0,1,92146.44,-1,16,5,2017,1,False,1.0,8.909370405197466,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,3377,5499,810,2017-07-22 00:00:00,551.1,0,0.0,-1,22,7,2017,5,True,17.0,6.313729189289999,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,1679,6011,810,2016-12-30 00:00:00,1500.0,1,184304.73,-1,30,12,2016,4,False,11.0,7.313886831633462,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
01/12/2016,7844,6011,810,2016-12-09 13:54:55,10000.0,1,5573.0,-1,9,12,2016,4,False,11.0,9.210440366976517,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
01/11/2016,10151,5411,810,2016-11-16 00:00:00,322.0,1,15515.71,-1,16,11,2016,2,False,17.0,5.777652323222656,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,757,5411,810,2017-08-05 00:00:00,54.0,1,512161.42,-1,5,8,2017,5,True,17.0,4.007333185232471,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,5872,4812,810,2017-02-28 00:00:00,4435.0,0,0.0,-1,28,2,2017,1,False,5.0,8.397508348470257,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
